367.492693,26.125000
368.108026,27.875000
368.723383,30.562500
369.338100,33.375000
369.952415,36.062500
370.565784,38.812500
371.179376,41.375000
371.792445,43.812500
372.405411,46.250000
373.017960,48.562500
373.631359,50.812500
374.243908,53.000000
374.855990,55.125000
375.467983,57.187500
376.079502,59.125000
376.691022,61.000000
377.302418,62.875000
377.913916,64.625000
378.526225,66.375000
379.136557,68.000000
379.748655,69.562500
380.359991,71.125000
380.972065,72.625000
381.583070,74.125000
382.194892,75.562500
382.805739,76.937500
383.417663,78.312500
384.028776,79.625000
384.640272,80.937500
385.250212,82.187500
385.862050,83.437500
386.472327,84.625000
387.083685,85.750000
387.694750,86.875000
388.306294,88.000000
388.916354,89.062500
389.527447,90.125000
390.137510,91.125000
390.748637,92.125000
391.359730,93.125000
391.971022,94.062500
392.581102,95.000000
