19.256786,0.000000
19.262059,0.000000
19.289316,0.000000
19.294406,0.000000
19.301634,0.000000
19.320939,0.000000
19.333884,0.000000
19.339074,0.000000
19.346885,0.000000
19.350838,0.000000
19.357233,0.000000
19.377931,0.000000
19.386602,0.000000
19.398466,0.000000
19.403168,0.000000
19.407153,0.000000
19.412813,0.000000
19.417810,0.000000
19.425467,0.000000
19.430165,0.000000
19.455839,0.000000
19.468147,0.000000
19.475191,0.000000
19.478978,0.000000
19.486456,0.000000
19.493304,0.000000
19.498437,0.000000
19.503147,0.000000
19.507815,0.000000
19.522827,0.000000
19.547738,0.000000
19.557665,0.000000
19.563334,0.000000
19.568378,0.000000
19.572030,0.000000
19.585274,0.000000
19.595755,0.000000
19.621648,0.000000
19.628808,0.000000
19.634686,0.000000
19.645998,0.000000
19.651902,0.000000
19.656437,0.000000
19.666173,0.000000
19.713668,0.000000
19.726654,0.000000
19.737272,0.000000
19.755054,0.000000
19.762994,0.000000
19.782705,0.000000
19.800197,0.000000
19.816560,0.000000
19.823415,0.000000
19.827363,0.000000
19.834336,0.000000
19.864459,0.000000
19.880828,0.000000
19.886640,0.000000
19.891683,0.000000
19.899055,0.000000
19.910293,0.000000
19.940702,0.000000
19.947830,0.000000
19.954541,0.000000
19.958748,0.000000
19.973143,0.000000
19.984140,0.000000
20.008559,0.000000
20.014181,0.000000
20.020805,0.000000
20.026435,0.000000
20.038638,0.000000
20.043580,0.000000
20.071972,0.000000
20.080499,0.000000
20.086010,0.000000
20.094926,0.000000
20.103858,0.000000
20.108938,0.000000
20.118626,0.000000
20.147513,0.000000
20.157968,0.000000
20.166862,0.000000
20.171923,0.000000
20.198955,0.000000
20.205704,0.000000
20.212832,0.000000
20.222485,0.000000
20.231420,0.000000
20.236219,0.000000
20.244166,0.000000
20.269517,0.000000
20.276804,0.000000
20.287316,0.000000
20.295861,0.000000
20.301038,0.000000
20.311741,0.000000
20.337432,0.000000
20.344820,0.000000
20.360153,0.000000
28.129593,0.000000
28.136815,0.000000
28.147864,0.000000
28.165177,0.000000
28.188076,0.000000
28.216042,0.000000
28.236953,0.000000
28.241176,0.000000
28.246549,0.000000
28.251723,0.000000
28.285332,0.000000
28.301072,0.000000
28.308015,0.000000
28.312354,0.000000
28.317945,0.000000
28.331024,0.000000
28.357321,0.000000
28.367947,0.000000
28.373896,0.000000
28.378923,0.000000
28.386197,0.000000
28.394735,0.000000
28.421621,0.000000
28.432385,0.000000
28.438376,0.000000
28.443545,0.000000
28.475530,0.000000
28.484629,0.000000
28.495256,0.000000
28.499371,0.000000
28.504627,0.000000
28.509518,0.000000
28.537141,0.000000
28.543893,0.000000
28.550740,0.000000
28.561110,0.000000
28.564957,0.000000
28.570406,0.000000
28.575359,0.000000
28.580042,0.000000
28.608039,0.000000
28.625334,0.000000
28.631022,0.000000
28.636334,0.000000
28.642611,0.000000
28.653914,0.000000
28.686384,0.000000
28.692231,0.000000
28.696676,0.000000
28.700352,0.000000
28.706302,0.000000
28.713240,0.000000
28.724874,0.000000
28.751061,0.000000
28.758765,0.000000
28.764188,0.000000
28.772073,0.000000
28.803463,0.000000
28.817947,0.000000
28.824956,0.000000
28.828866,0.000000
28.836374,0.000000
28.850505,0.000000
28.873118,0.000000
28.884751,0.000000
28.892366,0.000000
28.901676,0.000000
28.911408,0.000000
28.916453,0.000000
28.926323,0.000000
28.952485,0.000000
28.958896,0.000000
28.974509,0.000000
28.981412,0.000000
28.985411,0.000000
28.991062,0.000000
28.998899,0.000000
29.013581,0.000000
29.035119,0.000000
29.044788,0.000000
29.050437,0.000000
29.056424,0.000000
29.069568,0.000000
29.074169,0.000000
29.080135,0.000000
29.109319,0.000000
29.116247,0.000000
29.126371,0.000000
29.135239,0.000000
29.140487,0.000000
29.150215,0.000000
29.177748,0.000000
29.186906,0.000000
29.199039,0.000000
29.204793,0.000000
29.209972,0.000000
29.238400,0.000000
29.245386,0.000000
29.256054,0.000000
29.264827,0.000000
39.200753,0.000000
39.208190,0.000000
39.216045,0.000000
39.231340,0.000000
39.256747,0.000000
39.287693,0.000000
39.296341,0.000000
39.307515,0.000000
39.311305,0.000000
39.316740,0.000000
39.321694,0.000000
39.349549,0.000000
39.356474,0.000000
39.366098,0.000000
39.373553,0.000000
39.377496,0.000000
39.382968,0.000000
39.387778,0.000000
39.416943,0.000000
39.422625,0.000000
39.432505,0.000000
39.439417,0.000000
39.444750,0.000000
39.449278,0.000000
39.453619,0.000000
39.482086,0.000000
39.489547,0.000000
39.502360,0.000000
39.506240,0.000000
39.511582,0.000000
39.516721,0.000000
39.530691,0.000000
39.550540,0.000000
39.557227,0.000000
39.567913,0.000000
39.572681,0.000000
39.576627,0.000000
39.582065,0.000000
39.587770,0.000000
39.615625,0.000000
39.625939,0.000000
39.634713,0.000000
39.639886,0.000000
39.645582,0.000000
39.650755,0.000000
39.680225,0.000000
39.692548,0.000000
39.700284,0.000000
39.704929,0.000000
39.708986,0.000000
39.715337,0.000000
39.723656,0.000000
39.734706,0.000000
39.760927,0.000000
39.768518,0.000000
39.773373,0.000000
39.777550,0.000000
39.784672,0.000000
39.792217,0.000000
39.802045,0.000000
39.826638,0.000000
39.833900,0.000000
39.840585,0.000000
39.845041,0.000000
39.854795,0.000000
39.859783,0.000000
39.869481,0.000000
39.893478,0.000000
39.902160,0.000000
39.907552,0.000000
