9.870424,51.875000
10.489908,52.250000
11.111100,52.562500
11.731322,52.875000
12.351447,53.125000
12.971473,53.437500
13.592000,53.687500
14.212452,54.000000
14.832313,54.187500
15.452903,54.437500
16.072822,54.687500
16.692914,54.937500
17.313523,55.125000
17.934498,55.312500
18.553552,55.562500
19.173650,55.750000
19.793660,55.937500
20.413919,56.125000
21.034046,56.250000
21.654029,56.437500
22.274082,56.625000
22.893874,56.812500
23.513796,56.937500
24.134291,57.125000
24.753875,57.250000
25.374323,57.437500
25.994856,57.625000
26.614262,57.750000
27.235118,57.937500
27.854421,58.062500
28.475258,58.187500
29.095167,58.312500
29.715524,58.437500
30.335109,58.625000
30.955841,58.687500
31.575938,58.812500
32.196557,58.937500
32.817156,59.000000
33.437846,59.187500
34.057615,59.312500
34.677685,59.375000
35.298087,59.437500
35.918183,59.562500
36.538290,59.687500
37.158221,59.750000
37.778773,59.875000
38.398556,60.000000
39.017808,60.062500
39.638002,60.125000
40.257691,60.250000
40.877792,60.375000
41.497516,60.437500
42.116727,60.562500
42.737531,60.625000
43.357388,60.687500
43.977520,60.750000
44.597805,60.875000
45.218133,60.937500
45.838001,61.062500
46.457355,61.125000
47.077556,61.250000
47.697435,61.312500
48.317783,61.437500
48.938124,61.500000
49.557892,61.562500
50.177602,61.687500
50.797867,61.750000
51.417774,61.875000
52.037507,61.937500
52.657098,62.000000
53.276910,62.125000
53.896861,62.187500
54.517168,62.250000
55.136663,62.312500
55.756265,62.375000
56.376218,62.500000
56.995212,62.562500
57.614881,62.625000
58.234035,62.687500
58.854553,62.750000
59.474027,62.812500
60.093613,62.875000
60.713827,62.937500
61.333965,63.000000
61.953882,63.062500
62.573369,63.187500
63.193885,63.187500
63.813826,63.312500
64.434120,63.375000
65.054129,63.437500
65.674589,63.500000
66.294354,63.562500
66.914717,63.625000
67.534039,63.687500
68.154354,63.750000
68.774195,63.812500
69.393543,63.875000
70.013172,63.937500
70.632913,63.937500
71.253162,64.000000
71.873070,64.062500
72.492833,64.125000
73.112861,64.187500
73.733011,64.312500
74.352199,64.375000
74.972297,64.500000
75.591975,64.562500
76.212277,64.625000
76.832575,64.687500
77.452884,64.750000
78.072269,64.812500
78.691842,64.875000
79.310969,64.875000
79.930925,65.000000
